# Step, Time, Vinf, Density, AoA
8.500000000000000000e+01,3.399999999999999911e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
8.600000000000000000e+01,3.439999999999999947e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
8.700000000000000000e+01,3.479999999999999982e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
8.800000000000000000e+01,3.520000000000000018e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
8.900000000000000000e+01,3.560000000000000053e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.000000000000000000e+01,3.600000000000000089e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.100000000000000000e+01,3.640000000000000124e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.200000000000000000e+01,3.680000000000000160e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.300000000000000000e+01,3.720000000000000195e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.400000000000000000e+01,3.760000000000000231e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.500000000000000000e+01,3.800000000000000266e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.600000000000000000e+01,3.839999999999999858e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.700000000000000000e+01,3.879999999999999893e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.800000000000000000e+01,3.919999999999999929e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
9.900000000000000000e+01,3.959999999999999964e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
1.000000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,4.568615770177802959e-01,9.513681892937339915e-03
