# x1, y1, z1, x2, y2, z2, ...
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.919780348023937502e-05,1.599591154992073605e+00,3.197911644320609870e-02,1.184220020159201852e-04,3.197114787417300708e+00,1.194063824626594994e-01,4.068778099177479271e-04,4.791722671640941122e+00,2.502579048396836869e-01,8.700910676750797613e-04,6.383254682949197623e+00,4.143530303831238770e-01,1.527480720926186917e-03,7.972148927993365497e+00,6.024715223537145947e-01,2.329342907824619169e-03,9.558974095642248869e+00,8.073153026369426222e-01,3.242142759258181441e-03,1.114442953791247071e+01,1.022553441071865743e+00,4.220980116243957213e-03,1.272906066712639017e+01,1.243779237964813156e+00,5.231210759916816132e-03,1.431333813082040685e+01,1.467530450492884553e+00,6.252745697027986202e-03,1.589748988205916902e+01,1.692169947467512037e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.822648878276498176e-05,1.599590553276094562e+00,3.199938961793419995e-02,1.159888293122281579e-04,3.197112272372204522e+00,1.194582442245693266e-01,4.035474090622576766e-04,4.791718787411727298e+00,2.503249317379647176e-01,8.667515640340643776e-04,6.383250390981451972e+00,4.144228914633366068e-01,1.525117766224133500e-03,7.972144975486092910e+00,6.025374970784516115e-01,2.328824079047996185e-03,9.558970798802981506e+00,8.073754122005266654e-01,3.244127489405434876e-03,1.114442692606977658e+01,1.022607901426382471e+00,4.225885801565327539e-03,1.272905867993087448e+01,1.243828802375515075e+00,5.239283166080920678e-03,1.431333665488585893e+01,1.467576146175143537e+00,6.264127231431830707e-03,1.589748870378322820e+01,1.692213464556287628e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.658395745309256763e-05,1.599589264739257999e+00,3.205461248492669224e-02,1.120376599826953916e-04,3.197105108129871365e+00,1.196179046286165865e-01,3.991544909716819643e-04,4.791705119455548889e+00,2.505646367828218701e-01,8.647840387792720632e-04,6.383232825660379639e+00,4.147009902399803050e-01,1.528763690348675184e-03,7.972127280559038631e+00,6.028166771355250031e-01,2.341144849454867855e-03,9.558955392448856614e+00,8.076368185422593271e-01,3.267500820509336695e-03,1.114441449541476636e+01,1.022847217341646742e+00,4.261944690477696869e-03,1.272904906518121493e+01,1.244047803838381760e+00,5.288882495382782496e-03,1.431332935731617972e+01,1.467778638385274226e+00,6.327658930258969576e-03,1.589748339354128071e+01,1.692401885094336311e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.618702138811245404e-05,1.599587268310195487e+00,3.214201044038799554e-02,1.129987600413340731e-04,3.197092858390081727e+00,1.198883644572800722e-01,4.062661743176211723e-04,4.791678423236120921e+00,2.510129971052328379e-01,8.834214320181128094e-04,6.383193309770215151e+00,4.152752643011966560e-01,1.564136513721110181e-03,7.972081688795640275e+00,6.034432644025639059e-01,2.397850088817204874e-03,9.558910486131059869e+00,8.082588903887357734e-01,3.348971467776912323e-03,1.114437455028564017e+01,1.023433030807569200e+00,4.370550573827743958e-03,1.272901566659620975e+01,1.244586898528147412e+00,5.425835924276299974e-03,1.431330236721965932e+01,1.468272410979930997e+00,6.493461406703194411e-03,1.589746243474385601e+01,1.692853086868121304e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.714251692492628700e-05,1.599583776512763400e+00,3.227794978035538470e-02,1.199671868092794290e-04,3.197072863839225842e+00,1.203116393978444360e-01,4.280726703656498084e-04,4.791634264093827866e+00,2.517282326971788664e-01,9.287698537199292476e-04,6.383124673251031389e+00,4.162263863876663472e-01,1.640377423115241999e-03,7.971995841251728443e+00,6.045386936376012654e-01,2.510576740221336089e-03,9.558817632658531238e+00,8.094078627139458249e-01,3.501713745963902676e-03,1.114428470144205541e+01,1.024558883939284515e+00,4.565442042440271200e-03,1.272893562886630825e+01,1.245641719876191322e+00,5.663826106824742905e-03,1.431323513470512410e+01,1.469235963747510976e+00,6.774916294446712423e-03,1.589740874952137517e+01,1.693720787634757086e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.902470801243145737e-05,1.599579069723659153e+00,3.247475339420119456e-02,1.303732806697432858e-04,3.197043828542127208e+00,1.209371320555737150e-01,4.579495840381623173e-04,4.791567936468339894e+00,2.528076953378423086e-01,9.884838525474901397e-04,6.383019168344257643e+00,4.176862282213399391e-01,1.738534942712397641e-03,7.971860408927591735e+00,6.062521421876129191e-01,2.653615858880745398e-03,9.558665728485321367e+00,8.112498748923494540e-01,3.693487170602447172e-03,1.114413073382945818e+01,1.026416346984715844e+00,4.808031877959628546e-03,1.272879139124693459e+01,1.247429583082562354e+00,5.957895533243507888e-03,1.431310785404266106e+01,1.470903549459789073e+00,7.120610609735403967e-03,1.589730114127306670e+01,1.695249361403913468e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.056298049570118779e-05,1.599572652839601261e+00,3.273828790446687426e-02,1.393249083905256924e-04,3.197003845434166713e+00,1.217877775979644833e-01,4.850519486563170364e-04,4.791474302148743369e+00,2.543076245255236345e-01,1.043511148077124135e-03,6.382866408081549814e+00,4.197576664363561472e-01,1.829436130609755472e-03,7.971659984802696997e+00,6.087264302143865491e-01,2.786174425628238586e-03,9.558436375206788682e+00,8.139493722670281262e-01,3.871050349090241968e-03,1.114389213365119957e+01,1.029184295557086681e+00,5.032516637603656404e-03,1.272855820861428633e+01,1.250158909925114026e+00,6.229981026124735942e-03,1.431288808474315033e+01,1.473537688405380353e+00,7.440537248562997114e-03,1.589709758527024164e+01,1.697768849709245353e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.055553544050898269e-05,1.599564157115738849e+00,3.307262311548739980e-02,1.425483605399895646e-04,3.196951453868745574e+00,1.228796188007919843e-01,5.006122624712723611e-04,4.791350193553127745e+00,2.562590942877987499e-01,1.079773814330371598e-03,6.382660792468797695e+00,4.224911421515720744e-01,1.893230736987390255e-03,7.971384460529751692e+00,6.120471753663840886e-01,2.882227444091208478e-03,9.558112688796214229e+00,8.176426061009867130e-01,4.001678920202578899e-03,1.114354468873502313e+01,1.033051925821412587e+00,5.198933644757294630e-03,1.272820519248996618e+01,1.254066108148380154e+00,6.432568621458432077e-03,1.431253888599618129e+01,1.477417349905825183e+00,7.679490931107878920e-03,1.589675535263816641e+01,1.701599056825774614e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.062433950545315295e-05,1.599554281261724054e+00,3.347269576026051102e-02,1.446024642461883082e-04,3.196888139051767386e+00,1.242003723008340554e-01,5.118549655767152184e-04,4.791197063619296870e+00,2.586528574483247245e-01,1.105820836166644802e-03,6.382402202459810603e+00,4.258944414144379409e-01,1.938241415055779512e-03,7.971030347221751633e+00,6.162526526719043218e-01,2.948573971142303199e-03,9.557685256356649006e+00,8.224159018607940519e-01,4.089872958395087722e-03,1.114307037749196283e+01,1.038171223579057667e+00,5.308830249741517890e-03,1.272770560679305341e+01,1.259367494553379041e+00,6.563667324219680209e-03,1.431202720302136733e+01,1.482804874794539929e+00,7.831579002075400586e-03,1.589623670612745165e+01,1.707035859256089916e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.117143633403942612e-05,1.599542610500327866e+00,3.392637735434629598e-02,1.470125175333420766e-04,3.196813850172050664e+00,1.257159544674979756e-01,5.220984453501778793e-04,4.791014817553107541e+00,2.614425763419122584e-01,1.127394576373422393e-03,6.382088409569960596e+00,4.299313900347903616e-01,1.972863484939941115e-03,7.970590330470291640e+00,6.213417259584705921e-01,2.996044282461603810e-03,9.557140426558031976e+00,8.283115216478661447e-01,4.148528182854572047e-03,1.114244932322279524e+01,1.044626473632745967e+00,5.377086394825232943e-03,1.272703168605621116e+01,1.266201390486147105e+00,6.640386919338010091e-03,1.431131414561455450e+01,1.489916009559752119e+00,7.916361709728850574e-03,1.589548973570512835e+01,1.714386403636544820e+00
