# Step, Time, Vinf, Density, AoA
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.000000000000000000e+00,4.000000000000000083e-02,5.009641659490895016e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.000000000000000000e+00,8.000000000000000167e-02,5.037822945181672729e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.000000000000000000e+00,1.199999999999999956e-01,5.082370142187165207e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.000000000000000000e+00,1.600000000000000033e-01,5.139847179268965505e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.000000000000000000e+00,2.000000000000000111e-01,5.205820664266368247e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.000000000000000000e+00,2.399999999999999911e-01,5.275201846157190566e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.000000000000000000e+00,2.800000000000000266e-01,5.342639127094497731e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.000000000000000000e+00,3.200000000000000067e-01,5.402930848679972975e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.000000000000000000e+00,3.599999999999999867e-01,5.451426512916441425e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.000000000000000000e+01,4.000000000000000222e-01,5.484385490353080428e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.100000000000000000e+01,4.400000000000000022e-01,5.499265547088992179e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.200000000000000000e+01,4.799999999999999822e-01,5.494918935602154164e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.300000000000000000e+01,5.200000000000000178e-01,5.471680924275728941e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.400000000000000000e+01,5.600000000000000533e-01,5.431343937049356363e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.500000000000000000e+01,5.999999999999999778e-01,5.377019297888837812e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.600000000000000000e+01,6.400000000000000133e-01,5.312897244176185474e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.700000000000000000e+01,6.800000000000000488e-01,5.243923719973433428e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.800000000000000000e+01,7.199999999999999734e-01,5.175418879154581653e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.900000000000000000e+01,7.600000000000000089e-01,5.112666724508856397e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.000000000000000000e+01,8.000000000000000444e-01,5.060507535295569070e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.100000000000000000e+01,8.399999999999999689e-01,5.022964520648447895e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.200000000000000000e+01,8.800000000000000044e-01,5.002933496275403513e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.300000000000000000e+01,9.200000000000000400e-01,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.400000000000000000e+01,9.599999999999999645e-01,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.600000000000000000e+01,1.040000000000000036e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.700000000000000000e+01,1.080000000000000071e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.800000000000000000e+01,1.120000000000000107e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
2.900000000000000000e+01,1.159999999999999920e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.000000000000000000e+01,1.199999999999999956e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.100000000000000000e+01,1.239999999999999991e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.200000000000000000e+01,1.280000000000000027e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.300000000000000000e+01,1.320000000000000062e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.400000000000000000e+01,1.360000000000000098e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.500000000000000000e+01,1.400000000000000133e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.600000000000000000e+01,1.439999999999999947e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.700000000000000000e+01,1.479999999999999982e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.800000000000000000e+01,1.520000000000000018e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
3.900000000000000000e+01,1.560000000000000053e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.000000000000000000e+01,1.600000000000000089e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.100000000000000000e+01,1.640000000000000124e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.200000000000000000e+01,1.679999999999999938e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.300000000000000000e+01,1.719999999999999973e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.400000000000000000e+01,1.760000000000000009e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.500000000000000000e+01,1.800000000000000044e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.600000000000000000e+01,1.840000000000000080e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.700000000000000000e+01,1.880000000000000115e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.800000000000000000e+01,1.919999999999999929e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
4.900000000000000000e+01,1.959999999999999964e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.100000000000000000e+01,2.040000000000000036e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.200000000000000000e+01,2.080000000000000071e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.300000000000000000e+01,2.120000000000000107e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.400000000000000000e+01,2.160000000000000142e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.500000000000000000e+01,2.200000000000000178e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.600000000000000000e+01,2.240000000000000213e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.700000000000000000e+01,2.280000000000000249e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.800000000000000000e+01,2.319999999999999840e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
5.900000000000000000e+01,2.359999999999999876e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.000000000000000000e+01,2.399999999999999911e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.100000000000000000e+01,2.439999999999999947e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.200000000000000000e+01,2.479999999999999982e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.300000000000000000e+01,2.520000000000000018e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.400000000000000000e+01,2.560000000000000053e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.500000000000000000e+01,2.600000000000000089e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.600000000000000000e+01,2.640000000000000124e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.700000000000000000e+01,2.680000000000000160e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.800000000000000000e+01,2.720000000000000195e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
6.900000000000000000e+01,2.760000000000000231e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.000000000000000000e+01,2.800000000000000266e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.100000000000000000e+01,2.839999999999999858e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.200000000000000000e+01,2.879999999999999893e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.300000000000000000e+01,2.919999999999999929e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.400000000000000000e+01,2.959999999999999964e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.500000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.600000000000000000e+01,3.040000000000000036e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
